end_date,data_code,b1_factor_value,b2_factor_value,b3_factor_value,b4_factor_value,b5_factor_value,b6_factor_value
"2010.01.06","000501.SZ",0.17207207207207206000,0.85042219541616400000,0.50480109739369000000,0.32774390243902440000,0.36630973309892920000,30.97167904318323700000
"2010.01.06","600662.SH",0.95799299883313880000,0.57498248072880160000,0.75121359223300980000,0.96617050067658990000,0.95231584344556490000,61.37157373447302400000
"2010.01.06","000488.SZ",0.99131513647642680000,0.26376285541439810000,0.40866290018832390000,0.79958677685950410000,0.76521739130434780000,66.36824337268419000000
"2010.01.07","600664.SH",0.38937030618139806000,0.73358070500927640000,0.89580908032596040000,0.16364855801475520000,0.85287081339712920000,22.96061126410280000000
"2010.01.07","000501.SZ",0.15031503150315031000,0.84324758842443730000,0.49623029472241260000,0.30921553693830920000,0.33413231064237775000,29.89102031871766500000
"2010.01.07","600662.SH",0.95568513119533530000,0.57232924693520140000,0.74833232261976960000,0.96551724137931040000,0.95112781954887220000,61.08344428032056000000
"2010.01.07","000488.SZ",0.98698078115313080000,0.24667472793228537000,0.39021329987452946000,0.78871300757054370000,0.76049160671462830000,64.97752348827406000000
"2010.01.08","600664.SH",0.37817551963048500000,0.71958456973293770000,0.88307155322862130000,0.15281501340482573000,0.84435332308218000000,22.73049377927325700000
"2010.01.08","000501.SZ",0.15197841726618705000,0.84371233427079150000,0.49726027397260275000,0.31126331811263320000,0.33791340469723596000,30.04231254014284500000
"2010.01.08","600662.SH",0.97027972027972030000,0.59558823529411760000,0.76181818181818180000,0.97094594594594600000,0.95899538698103540000,63.24441518646398000000
"2010.01.08","000488.SZ",0.98946716232961580000,0.25921450151057400000,0.40125391849529780000,0.79573590096286110000,0.76206173209469590000,65.82740786208025000000
"2010.01.09","600664.SH",0.37817551963048500000,0.71958456973293770000,0.88307155322862130000,0.15281501340482573000,0.84429449948752990000,22.73049377927325700000
"2010.01.09","000501.SZ",0.15197841726618705000,0.84371233427079150000,0.49726027397260275000,0.31126331811263320000,0.33793929712460063000,30.04231254014284500000
"2010.01.09","600662.SH",0.97027972027972030000,0.59558823529411760000,0.76181818181818180000,0.97094594594594600000,0.95891697984284250000,63.24441518646398000000
"2010.01.09","000488.SZ",0.98946716232961580000,0.25921450151057400000,0.40125391849529780000,0.79573590096286110000,0.76198322348711800000,65.82740786208025000000
"2010.01.10","600664.SH",0.37817551963048500000,0.71958456973293770000,0.88307155322862130000,0.15281501340482573000,0.84423569598633640000,22.73049377927325700000
"2010.01.10","000501.SZ",0.15197841726618705000,0.84371233427079150000,0.49726027397260275000,0.31126331811263320000,0.33796518128094555000,30.04231254014284500000
"2010.01.10","600662.SH",0.97027972027972030000,0.59558823529411760000,0.76181818181818180000,0.97094594594594600000,0.95883859948761740000,63.24441518646398000000
"2010.01.10","000488.SZ",0.98946716232961580000,0.25921450151057400000,0.40125391849529780000,0.79573590096286110000,0.76190476190476190000,65.82740786208025000000
"2010.01.11","600664.SH",0.37449509521061740000,0.71412680756396000000,0.87965116279069770000,0.14936369725385132000,0.84306693989071040000,22.65378795099674700000
"2010.01.11","000501.SZ",0.14195867026055706000,0.83935742971887550000,0.49007529089664614000,0.30190114068441065000,0.32401788565953370000,29.48037000342075200000
"2010.01.11","600662.SH",0.97728596389050670000,0.61043052152607640000,0.76620230163537250000,0.97366644159351790000,0.96550546448087430000,64.82912718430250000000
"2010.01.11","000488.SZ",0.99008674101610900000,0.26102719033232630000,0.40626959247648900000,0.79779917469050900000,0.76317365269461080000,66.13645672528250000000
"2010.01.12","600664.SH",0.41431044431621467000,0.76047460140897290000,0.90813953488372090000,0.17548559946416611000,0.85726481133686180000,23.34414040548536000000
"2010.01.12","000501.SZ",0.15350089766606823000,0.84383781613809720000,0.49794801641586867000,0.31231003039513680000,0.33977327159508225000,30.08553888912147000000
"2010.01.12","600662.SH",0.97904540162980210000,0.61511546536039190000,0.77058111380145280000,0.97503373819163300000,0.96704797677992150000,65.33335372906927000000
"2010.01.12","000488.SZ",0.99690402476780180000,0.27777777777777780000,0.43295739348370926000,0.81168384879725090000,0.76833283448069440000,67.83622547289491000000
"2010.01.13","600664.SH",0.41118800461361016000,0.75833951074870280000,0.90703079604880890000,0.17469879518072290000,0.85711847046773650000,23.31857179605985700000
"2010.01.13","000501.SZ",0.15350089766606823000,0.84383781613809720000,0.49794801641586867000,0.31231003039513680000,0.33979885057471265000,30.08553888912147000000
"2010.01.13","600662.SH",0.97498545666084930000,0.60790486183980410000,0.76467029643073200000,0.97235333782872560000,0.96449300102424040000,64.54099773015002000000
"2010.01.13","000488.SZ",0.98886138613861390000,0.26071213035606516000,0.40388227927363807000,0.79532967032967030000,0.76241771394374620000,65.98193229368137000000
"2010.01.14","600664.SH",0.47665706051873197000,0.82326787699147830000,0.94425087108013940000,0.21270903010033446000,0.89912954429083460000,24.49472782963305000000
"2010.01.14","000501.SZ",0.18116591928251122000,0.85313001605136440000,0.51127819548872180000,0.34168564920273350000,0.37717478052673580000,31.40394253296946300000
"2010.01.14","600662.SH",0.98197674418604650000,0.62377622377622380000,0.78053204353083440000,0.97708894878706200000,0.97047277692438980000,66.34180681860288000000
"2010.01.14","000488.SZ",0.99752475247524750000,0.27942063971031983000,0.43519098309329995000,0.81250000000000000000,0.77026622793897690000,67.91348768869547000000
"2010.01.15","600664.SH",0.49221902017291064000,0.83549462763986660000,0.94947735191637630000,0.22408026755852842000,0.91177474402730370000,24.80155114273910000000
"2010.01.15","000501.SZ",0.18189964157706093000,0.85318892900120340000,0.51161202185792350000,0.34294385432473445000,0.37727417810405360000,31.42555570745877700000
"2010.01.15","600662.SH",0.98024404416037190000,0.62111149947570780000,0.77703927492447130000,0.97575757575757570000,0.96825938566552900000,65.98164500091231000000
"2010.01.15","000488.SZ",0.99814471243042670000,0.28347406513872137000,0.43929912390488113000,0.81331503088538090000,0.77452153110047850000,68.37706098349885000000
"2010.01.16","600664.SH",0.49221902017291064000,0.83549462763986660000,0.94947735191637630000,0.22408026755852842000,0.91170448728885860000,24.80155114273910000000
"2010.01.16","000501.SZ",0.18189964157706093000,0.85318892900120340000,0.51161202185792350000,0.34294385432473445000,0.37729376097016115000,31.42555570745877700000
"2010.01.16","600662.SH",0.98024404416037190000,0.62111149947570780000,0.77703927492447130000,0.97575757575757570000,0.96817949155434220000,65.98164500091231000000
"2010.01.16","000488.SZ",0.99814471243042670000,0.28347406513872137000,0.43929912390488113000,0.81331503088538090000,0.77443946188340810000,68.37706098349885000000
"2010.01.17","600664.SH",0.49221902017291064000,0.83549462763986660000,0.94947735191637630000,0.22408026755852842000,0.91163425452064140000,24.80155114273910000000
"2010.01.17","000501.SZ",0.18189964157706093000,0.85318892900120340000,0.51161202185792350000,0.34294385432473445000,0.37731333758774727000,31.42555570745877700000
"2010.01.17","600662.SH",0.98024404416037190000,0.62111149947570780000,0.77703927492447130000,0.97575757575757570000,0.96809962470146700000,65.98164500091231000000
"2010.01.17","000488.SZ",0.99814471243042670000,0.28347406513872137000,0.43929912390488113000,0.81331503088538090000,0.77435744172145850000,68.37706098349885000000
"2010.01.18","600664.SH",0.50403225806451610000,0.84555555555555550000,0.95589088798607080000,0.23262032085561500000,0.92290636193075220000,24.99331571343038400000
"2010.01.18","000501.SZ",0.19964189794091317000,0.86246992782678430000,0.52559726962457340000,0.37680060652009095000,0.39511883873026000000,32.65750665334952000000
"2010.01.18","600662.SH",0.98432055749128920000,0.64640111809923130000,0.79830917874396130000,0.98115746971736210000,0.97663312297458640000,68.79090717889875000000
"2010.01.18","000488.SZ",0.99876314162028450000,0.28890229191797345000,0.44117647058823530000,0.81468771448181200000,0.77532118314908870000,68.76337206250167000000
"2010.01.19","600664.SH",0.48186528497409326000,0.82673084042947050000,0.94489559164733180000,0.21576486305945225000,0.90075034106412010000,24.59700226733506800000
"2010.01.19","000501.SZ",0.20035778175313060000,0.86372745490981960000,0.52592087312414740000,0.37954545454545450000,0.39585326953748007000,32.72234617681746000000
"2010.01.19","600662.SH",0.98491004062681360000,0.64722319245546630000,0.79963789981895000000,0.98117014122394090000,0.97714870395634380000,68.86293954243686000000
"2010.01.19","000488.SZ",1.00000000000000000000,0.30440024110910185000,0.46904315196998125000,0.81824417009602190000,0.78494623655913980000,71.00397632071802000000
"2010.01.20","600664.SH",0.41657077100115075000,0.76202812731310140000,0.90782608695652180000,0.17757009345794392000,0.85694799658994040000,23.36970901491086000000
"2010.01.20","000501.SZ",0.17783735478105450000,0.85056089743589750000,0.50852079072937970000,0.33308099924299770000,0.37091372986764470000,31.12297126460841700000
"2010.01.20","600662.SH",0.97678467788740560000,0.61439049947607400000,0.76885938442969230000,0.97242770679219900000,0.96598465473145780000,65.33335372906927000000
"2010.01.20","000488.SZ",0.99876390605686030000,0.29596142254370100000,0.44715447154471544000,0.81550068587105630000,0.78172588832487310000,69.22694535730506000000
"2010.01.21","600664.SH",0.39988492520138090000,0.74722427831236130000,0.89913043478260870000,0.17089452603471295000,0.85569382884418690000,23.17794444421958400000
"2010.01.21","000501.SZ",0.19732142857142856000,0.85943131758109740000,0.52247956403269760000,0.36535552193645990000,0.38998724489795916000,32.13879046560605000000
"2010.01.21","600662.SH",0.98143851508120650000,0.63163407821229050000,0.78528347406513880000,0.97849462365591400000,0.97272417320150020000,67.20619518106024000000
"2010.01.21","000488.SZ",0.99691167387276090000,0.28253012048192770000,0.43812500000000000000,0.81220013708019190000,0.76865671641791040000,68.29979876769828000000
"2010.01.22","600664.SH",0.39447958596894767000,0.74102848686644470000,0.89455388180764770000,0.16811207471647766000,0.85341741946480310000,23.06288570180481000000
"2010.01.22","000501.SZ",0.20338983050847460000,0.86429143314651720000,0.52756977535738600000,0.38397581254724110000,0.39773633030447950000,32.80879887477470000000
"2010.01.22","600662.SH",0.97739130434782610000,0.61535776614310640000,0.77154912597950580000,0.97246474143720620000,0.96608147264359980000,65.54945081968363000000
"2010.01.22","000488.SZ",0.98826436071649170000,0.26204819277108430000,0.40687500000000000000,0.79643591501028100000,0.75857952849895550000,66.21371894108306000000
"2010.01.23","600664.SH",0.39447958596894767000,0.74102848686644470000,0.89455388180764770000,0.16811207471647766000,0.85335719154737550000,23.06288570180481000000
"2010.01.23","000501.SZ",0.20338983050847460000,0.86429143314651720000,0.52756977535738600000,0.38397581254724110000,0.39775262990117950000,32.80879887477470000000
"2010.01.23","600662.SH",0.97739130434782610000,0.61535776614310640000,0.77154912597950580000,0.97246474143720620000,0.96600204498977500000,65.54945081968363000000
"2010.01.23","000488.SZ",0.98826436071649170000,0.26204819277108430000,0.40687500000000000000,0.79643591501028100000,0.75850238663484480000,66.21371894108306000000
"2010.01.24","600664.SH",0.39447958596894767000,0.74102848686644470000,0.89455388180764770000,0.16811207471647766000,0.85329698415402970000,23.06288570180481000000
"2010.01.24","000501.SZ",0.20338983050847460000,0.86429143314651720000,0.52756977535738600000,0.38397581254724110000,0.39776892430278880000,32.80879887477470000000
"2010.01.24","600662.SH",0.97739130434782610000,0.61535776614310640000,0.77154912597950580000,0.97246474143720620000,0.96592264440279430000,65.54945081968363000000
"2010.01.24","000488.SZ",0.98826436071649170000,0.26204819277108430000,0.40687500000000000000,0.79643591501028100000,0.75842529078437220000,66.21371894108306000000
"2010.01.25","600664.SH",0.38735632183908050000,0.73150887573964500000,0.89114070642733070000,0.16333333333333333000,0.84940374787052810000,22.92225834996453700000
"2010.01.25","000501.SZ",0.20053475935828877000,0.86154461784713890000,0.52517006802721090000,0.37613293051359514000,0.39483747609942640000,32.63589347886021000000
"2010.01.25","600662.SH",0.96639629200463500000,0.59734822051639910000,0.75783132530120480000,0.96510067114093960000,0.95843270868824530000,63.53254464061643600000
"2010.01.25","000488.SZ",0.98394070413835700000,0.24819277108433735000,0.39062500000000000000,0.78615490061686090000,0.75223613595706620000,65.28657235147631000000
"2010.01.26","600664.SH",0.38081562320505460000,0.72273567467652500000,0.88368055555555560000,0.15589606928714190000,0.84397887923692730000,22.79441530283701700000
"2010.01.26","000501.SZ",0.19234194122885130000,0.85480000000000000000,0.51597552685248130000,0.35320754716981134000,0.38346343794806437000,31.74975332479844800000
"2010.01.26","600662.SH",0.93630573248407640000,0.56226020230205790000,0.73208910295003020000,0.95238095238095230000,0.94259921648782150000,59.85889410017263400000
"2010.01.26","000488.SZ",0.97839506172839510000,0.22215532811559302000,0.36664584634603375000,0.76917808219178090000,0.74724292101341280000,62.96870587745939000000
"2010.01.27","600664.SH",0.38231917336394950000,0.72394678492239470000,0.88490456911509540000,0.15778961384820240000,0.84587874659400540000,22.81998391226252200000
"2010.01.27","000501.SZ",0.15124555160142350000,0.83966413434626150000,0.49388586956521740000,0.30769230769230770000,0.33370500159286400000,29.91263349320698000000
"2010.01.27","600662.SH",0.93630573248407640000,0.56226020230205790000,0.73208910295003020000,0.95238095238095230000,0.94252384196185290000,59.85889410017263400000
"2010.01.27","000488.SZ",0.97717458359037630000,0.21780986762936222000,0.36267166042446940000,0.76728268309377130000,0.74702026221692490000,62.73691923005770000000
"2010.01.28","600664.SH",0.37578886976477340000,0.71481344661987440000,0.87687861271676300000,0.15103127079174983000,0.84130767920994380000,22.70492516984775000000
"2010.01.28","000501.SZ",0.14577777777777778000,0.83733013589128700000,0.48947725729803120000,0.30293896006028637000,0.32744067526676224000,29.65327539933524300000
"2010.01.28","600662.SH",0.94965277777777780000,0.57043235704323570000,0.74428399518652220000,0.95844504021447720000,0.94857823940064700000,61.15547664385868000000
"2010.01.28","000488.SZ",0.97655768044417020000,0.21600481347773767000,0.36142322097378277000,0.76591375770020530000,0.74649985105749180000,62.65965701425714000000
"2010.01.29","600664.SH",0.40768348623853210000,0.75369276218611530000,0.90236857307914500000,0.17553191489361702000,0.85614572693224380000,23.25465027249609300000
"2010.01.29","000501.SZ",0.16088888888888890000,0.84212629896083140000,0.49762389680923286000,0.31424265259984930000,0.34156050955414013000,30.25844428503596000000
"2010.01.29","600662.SH",0.95196759259259260000,0.57322175732217570000,0.74669073405535500000,0.95911528150134050000,0.94935308137555330000,61.37157373447302400000
"2010.01.29","000488.SZ",0.97533908754623920000,0.21106434155141310000,0.35807860262008734000,0.76470588235294110000,0.74508636092912450000,62.42787036685545000000
"2010.01.30","600664.SH",0.40768348623853210000,0.75369276218611530000,0.90236857307914500000,0.17553191489361702000,0.85608510638297870000,23.25465027249609300000
"2010.01.30","000501.SZ",0.16088888888888890000,0.84212629896083140000,0.49762389680923286000,0.31424265259984930000,0.34158573475561216000,30.25844428503596000000
"2010.01.30","600662.SH",0.95196759259259260000,0.57322175732217570000,0.74669073405535500000,0.95911528150134050000,0.94927659574468080000,61.37157373447302400000
"2010.01.30","000488.SZ",0.97533908754623920000,0.21106434155141310000,0.35807860262008734000,0.76470588235294110000,0.74501339684429890000,62.42787036685545000000
"2010.01.31","600664.SH",0.40768348623853210000,0.75369276218611530000,0.90236857307914500000,0.17553191489361702000,0.85602450646698440000,23.25465027249609300000
"2010.01.31","000501.SZ",0.16088888888888890000,0.84212629896083140000,0.49762389680923286000,0.31424265259984930000,0.34161095192613816000,30.25844428503596000000
"2010.01.31","600662.SH",0.95196759259259260000,0.57322175732217570000,0.74669073405535500000,0.95911528150134050000,0.94920013614703880000,61.37157373447302400000
"2010.01.31","000488.SZ",0.97533908754623920000,0.21106434155141310000,0.35807860262008734000,0.76470588235294110000,0.74494047619047620000,62.42787036685545000000
"2010.02.01","600664.SH",0.44355300859598856000,0.78700627537836840000,0.92263279445727490000,0.19534883720930232000,0.86642844988939940000,23.79159107043168200000
"2010.02.01","000501.SZ",0.14831261101243340000,0.83819416699960050000,0.49118046132971505000,0.30496987951807230000,0.33184784338691710000,29.78295444627111000000
"2010.02.01","600662.SH",0.94621168305378830000,0.56639944231439520000,0.73902585688514730000,0.95579370395177500000,0.94452952186489700000,60.72328246262999600000
"2010.02.01","000488.SZ",0.97042513863216260000,0.17908653846153846000,0.32917705735660846000,0.74982911825017080000,0.73490032728354660000,60.41905275604080000000
"2010.02.02","600664.SH",0.41547277936962750000,0.75968992248062020000,0.90588914549653580000,0.17873754152823920000,0.85632868322558700000,23.34414040548536000000
"2010.02.02","000501.SZ",0.14906832298136646000,0.83825878594249200000,0.49220338983050850000,0.30624529721595184000,0.33259070655633355000,29.84779396973904000000
"2010.02.02","600662.SH",0.93815028901734100000,0.56271777003484320000,0.73257211538461540000,0.95180722891566260000,0.94181694453895880000,60.07499119078697000000
"2010.02.02","000488.SZ",0.97044334975369460000,0.18318318318318320000,0.33208722741433020000,0.75068306010928960000,0.73497917906008330000,60.57357718764192400000
"2010.02.03","600664.SH",0.39117983963344790000,0.73321033210332100000,0.89209463358338140000,0.16666666666666666000,0.85065487327776830000,22.97339556881554800000
"2010.02.03","000501.SZ",0.16237799467613132000,0.84225239616613420000,0.49830508474576274000,0.31527464258841230000,0.34184566428003180000,30.25844428503596000000
"2010.02.03","600662.SH",0.94566473988439300000,0.56585365853658530000,0.73798076923076930000,0.95515394912985270000,0.94386800476271470000,60.65125009909188000000
"2010.02.03","000488.SZ",0.97352216748768470000,0.20480480480480480000,0.35077881619937695000,0.76161202185792350000,0.74189711567053230000,61.96429707205206000000
"2010.02.04","600664.SH",0.39518900343642610000,0.74059040590405900000,0.89324870167339880000,0.16998671978751660000,0.85204081632653060000,23.05010139709206000000
"2010.02.04","000501.SZ",0.16666666666666666000,0.84311377245508980000,0.50000000000000000000,0.31879699248120300000,0.34664333439389117000,30.43134968095045000000
"2010.02.04","600662.SH",0.96187175043327560000,0.58829676071055380000,0.75435435435435440000,0.96187290969899660000,0.95476190476190480000,62.81222100523529400000
"2010.02.04","000488.SZ",0.97598522167487690000,0.21321321321321320000,0.36074766355140186000,0.76571038251366120000,0.74316290130796670000,62.50513258265601000000
"2010.02.05","600664.SH",0.35317687464224384000,0.69088897085946140000,0.86447520184544400000,0.13205043132050430000,0.82775038258799530000,22.32139602846519000000
"2010.02.05","000501.SZ",0.13640389725420726000,0.82841181165203510000,0.46851726472579550000,0.37791134485349360000,0.32702401781453794000,29.25551945358097000000
"2010.02.05","600662.SH",0.96766743648960740000,0.59993036211699170000,0.75990396158463380000,0.96590909090909090000,0.95970073116816870000,63.82067409476889000000
"2010.02.05","000488.SZ",0.97105911330049270000,0.19279279279279280000,0.33894080996884735000,0.75614754098360660000,0.73462109955423480000,61.19167491404642000000
"2010.02.06","600664.SH",0.35317687464224384000,0.69088897085946140000,0.86447520184544400000,0.13205043132050430000,0.82769466167970070000,22.32139602846519000000
"2010.02.06","000501.SZ",0.13640389725420726000,0.82841181165203510000,0.46851726472579550000,0.37791134485349360000,0.32705152671755730000,29.25551945358097000000
"2010.02.06","600662.SH",0.96766743648960740000,0.59993036211699170000,0.75990396158463380000,0.96590909090909090000,0.95962257735464130000,63.82067409476889000000
"2010.02.06","000488.SZ",0.97105911330049270000,0.19279279279279280000,0.33894080996884735000,0.75614754098360660000,0.73455139631610220000,61.19167491404642000000
"2010.02.07","600664.SH",0.35317687464224384000,0.69088897085946140000,0.86447520184544400000,0.13205043132050430000,0.82763895971443150000,22.32139602846519000000
"2010.02.07","000501.SZ",0.13640389725420726000,0.82841181165203510000,0.46851726472579550000,0.37791134485349360000,0.32707902687231677000,29.25551945358097000000
"2010.02.07","600662.SH",0.96766743648960740000,0.59993036211699170000,0.75990396158463380000,0.96590909090909090000,0.95954445011048780000,63.82067409476889000000
"2010.02.07","000488.SZ",0.97105911330049270000,0.19279279279279280000,0.33894080996884735000,0.75614754098360660000,0.73448173448173450000,61.19167491404642000000
"2010.02.08","600664.SH",0.33352402745995424000,0.67035398230088490000,0.84668587896253600000,0.11737400530503979000,0.82070020394289600000,21.98900410593363500000
"2010.02.08","000501.SZ",0.13097345132743363000,0.82409254088552050000,0.46278755074424900000,0.36936936936936937000,0.31987281399046100000,28.97932355460017800000
"2010.02.08","600662.SH",0.96884016156953260000,0.60250609119387400000,0.76064787042591490000,0.96659986639946560000,0.96006118286879670000,64.10880354892134000000
"2010.02.08","000488.SZ",0.97230769230769230000,0.20048019207683074000,0.34744707347447074000,0.76040955631399320000,0.73693586698337290000,61.73251042465038000000
"2010.02.09","600664.SH",0.31732418524871353000,0.65499447106524140000,0.83064516129032260000,0.10603048376408217000,0.81495327102803740000,21.72053370696584200000
"2010.02.09","000501.SZ",0.11494252873563218000,0.81738437001594900000,0.44962812711291410000,0.34058514628657166000,0.30408520108090925000,28.19322753442407000000
"2010.02.09","600662.SH",0.96828143021914650000,0.60194850382741830000,0.76019184652278180000,0.96528704939919900000,0.95989804587935430000,64.03677118538323000000
"2010.02.09","000488.SZ",0.97601476014760150000,0.21535692861427713000,0.36216552582451770000,0.76603001364256480000,0.74146631047788660000,62.58239479845657600000
"2010.02.10","600664.SH",0.35085714285714287000,0.68901989683124540000,0.86240644789867590000,0.13178807947019870000,0.82619775739041790000,22.27025880961418000000
"2010.02.10","000501.SZ",0.13339222614840990000,0.82542845755280990000,0.46351351351351350000,0.37106446776611696000,0.32167832167832167000,29.02181523136645000000
"2010.02.10","600662.SH",0.97002881844380410000,0.60417391304347820000,0.76213301378070700000,0.96664442961974650000,0.96245327896704050000,64.32490063953570000000
"2010.02.10","000488.SZ",0.97971727105101410000,0.23381294964028776000,0.37500000000000000000,0.77368779822767550000,0.74747774480712170000,63.50954138806334000000
"2010.02.11","600664.SH",0.35294117647058826000,0.69023941068139960000,0.86306098964326820000,0.13236267372600927000,0.82673687786648550000,22.29582741903968600000
"2010.02.11","000501.SZ",0.12444836716681378000,0.81912350597609560000,0.45509790681971640000,0.35430711610486890000,0.31002701414269823000,28.55440678693741700000
"2010.02.11","600662.SH",0.96080691642651300000,0.59130434782608700000,0.75374475733972430000,0.95997331554369580000,0.95456089689145570000,63.02831809584964000000
"2010.02.11","000488.SZ",0.97911547911547910000,0.23067705212702216000,0.37352392790553140000,0.77247956403269760000,0.74695935924058140000,63.35501695646221500000
"2010.02.12","000501.SZ",0.12962962962962962000,0.82118677817602550000,0.46153846153846156000,0.36601796407185627000,0.31919288210994600000,28.89434020106762400000
"2010.02.12","600662.SH",0.97348703170028820000,0.61043478260869570000,0.76452965847813060000,0.96931287525016670000,0.96356997282608690000,64.82912718430250000000
"2010.02.12","600664.SH",0.36244292237442920000,0.70176730486008830000,0.86889016676250720000,0.14219576719576720000,0.83474864130434780000,22.48759198973096600000
"2010.02.12","000488.SZ",0.98035604665438920000,0.23832335329341317000,0.37950310559006210000,0.77876106194690260000,0.74851720047449590000,63.89585246706615600000
"2010.02.13","000501.SZ",0.12962962962962962000,0.82118677817602550000,0.46153846153846156000,0.36601796407185627000,0.31922160444797460000,28.89434020106762400000
"2010.02.13","600662.SH",0.97348703170028820000,0.61043478260869570000,0.76452965847813060000,0.96931287525016670000,0.96349125488198340000,64.82912718430250000000
"2010.02.13","600664.SH",0.36244292237442920000,0.70176730486008830000,0.86889016676250720000,0.14219576719576720000,0.83469179826795730000,22.48759198973096600000
"2010.02.13","000488.SZ",0.98035604665438920000,0.23832335329341317000,0.37950310559006210000,0.77876106194690260000,0.74844352208716280000,63.89585246706615600000
"2010.02.14","000501.SZ",0.12962962962962962000,0.82118677817602550000,0.46153846153846156000,0.36601796407185627000,0.31925031766200760000,28.89434020106762400000
"2010.02.14","600662.SH",0.97348703170028820000,0.61043478260869570000,0.76452965847813060000,0.96931287525016670000,0.96341256366723260000,64.82912718430250000000
"2010.02.14","600664.SH",0.36244292237442920000,0.70176730486008830000,0.86889016676250720000,0.14219576719576720000,0.83463497453310700000,22.48759198973096600000
"2010.02.14","000488.SZ",0.98035604665438920000,0.23832335329341317000,0.37950310559006210000,0.77876106194690260000,0.74836988737403680000,63.89585246706615600000
"2010.02.15","000501.SZ",0.12962962962962962000,0.82118677817602550000,0.46153846153846156000,0.36601796407185627000,0.31927902175639195000,28.89434020106762400000
"2010.02.15","600662.SH",0.97348703170028820000,0.61043478260869570000,0.76452965847813060000,0.96931287525016670000,0.96333389916822280000,64.82912718430250000000
"2010.02.15","600664.SH",0.36244292237442920000,0.70176730486008830000,0.86889016676250720000,0.14219576719576720000,0.83457817008996770000,22.48759198973096600000
"2010.02.15","000488.SZ",0.98035604665438920000,0.23832335329341317000,0.37950310559006210000,0.77876106194690260000,0.74829629629629630000,63.89585246706615600000
"2010.02.16","000501.SZ",0.12962962962962962000,0.82118677817602550000,0.46153846153846156000,0.36601796407185627000,0.31930771673547160000,28.89434020106762400000
"2010.02.16","600662.SH",0.97348703170028820000,0.61043478260869570000,0.76452965847813060000,0.96931287525016670000,0.96325526137135100000,64.82912718430250000000
